"Referrer source","Referrer name","Day","Landing page URL","Session device type","Online store visitors","Sessions"
"direct",,"2024-05-09","https://www.hensandhollyhocks.com/","desktop",2,2
"direct","hensandhollyhocks","2024-05-09","https://www.hensandhollyhocks.com/collections/placemats","mobile",1,1
"direct",,"2024-05-09","https://www.hensandhollyhocks.com/46049722528/orders/076fae8719fe16cc0e5d1720c34d45c6","desktop",1,1
"search","google","2024-05-09","https://www.hensandhollyhocks.com/products/apple-green-perle-glasses-set-of-two","mobile",1,1
"search","google","2024-05-09","https://www.hensandhollyhocks.com/products/pink-dog-bed","mobile",1,1
"search","google","2024-05-09","https://www.hensandhollyhocks.com/products/pink-rabbit-jug","mobile",1,2
"social","instagram","2024-05-09","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYPjQtW5AR8G68cpmDrTvx4V-IsRAHC0wHIPRTQ1W00UmcNsFBjAHVWCQ0_aem_AdTNpARRcAen3jwfRLI4eIORJ1WS4169Aexvx6ul_4l37R48KAqaMWl6ixTqQb0zLWECPtKf4QEnEEqsTiuVCrXn","mobile",1,1
"search","google","2024-05-09","https://www.hensandhollyhocks.com/products/set-of-four-white-lace-starter-plates","desktop",1,1
"direct","hensandhollyhocks","2024-05-09","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2024-05-09","https://www.hensandhollyhocks.com/46049722528/orders/076fae8719fe16cc0e5d1720c34d45c6","mobile",1,1
"search","google","2024-05-10","https://www.hensandhollyhocks.com/products/amelia-tablecloth","mobile",1,1
"social","instagram","2024-05-10","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYsm5AzuqO09XJoNgEzdpJsBOfasiUsc6y2P-g6YVlbx0RhOzEKyyW7vLA_aem_ARU-C21Kg0thx6paLjELwCBiUM6lzvr89B7_tO-XnMid032vm6h5u2zdgNiMKxMWz1S9FhoAXyRS_xhmU0nUld3P","mobile",1,1
"direct",,"2024-05-10","https://www.hensandhollyhocks.com/collections/glassware?sort_by=created-descending","desktop",1,1
"direct",,"2024-05-10","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2024-05-10","https://www.hensandhollyhocks.com/collections/sale-collection","mobile",1,1
"direct","hensandhollyhocks","2024-05-10","https://www.hensandhollyhocks.com/collections/placemats?page=1","mobile",1,1
"direct",,"2024-05-10","https://www.hensandhollyhocks.com/46049722528/orders/076fae8719fe16cc0e5d1720c34d45c6","mobile",1,1
"unknown",,"2024-05-10","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"unknown",,"2024-05-10","https://www.hensandhollyhocks.com/products/woven-heart-placemats-set-of-four","mobile",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/products/perle-wine-glasses","desktop",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/products/small-tulip-pyramid-vase","desktop",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/46049722528/orders/076fae8719fe16cc0e5d1720c34d45c6","desktop",1,1
"search","google","2024-05-11","https://www.hensandhollyhocks.com/","mobile",1,1
"unknown",,"2024-05-11","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"search","google","2024-05-11","https://www.hensandhollyhocks.com/products/amalfi-yellow-stripe-tablecloth","mobile",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/products/capri-stripe-and-plain-green-cushion","other",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/products/set-of-four-white-lace-starter-plates","desktop",1,1
"search","google","2024-05-11","https://www.hensandhollyhocks.com/products/golden-leaf-napkin-rings-set-of-eight","mobile",1,1
"direct",,"2024-05-11","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2024-05-11","https://www.hensandhollyhocks.com/products/capri-stripe-and-plain-green-cushion","mobile",1,1
"search","google","2024-05-12","https://www.hensandhollyhocks.com/products/diamante-tea-light-holders-set-of-two","mobile",1,1
"search","google","2024-05-12","https://www.hensandhollyhocks.com/products/pink-ruffled-edge-tablecloth","mobile",1,1
"search","google","2024-05-13","https://www.hensandhollyhocks.com/","mobile",2,2
"direct",,"2024-05-13","https://www.hensandhollyhocks.com/","desktop",5,5
"direct","hensandhollyhocks","2024-05-13","https://www.hensandhollyhocks.com/collections/vases","mobile",1,1
"search","google","2024-05-13","https://www.hensandhollyhocks.com/collections/cushions","other",1,1
"direct","hensandhollyhocks","2024-05-13","https://www.hensandhollyhocks.com/collections/glassware","mobile",1,1
"search","google","2024-05-13","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate","mobile",1,1
"search","google","2024-05-13","https://www.hensandhollyhocks.com/products/amalfi-yellow-stripe-tablecloth","mobile",1,1
"search","google","2024-05-14","https://www.hensandhollyhocks.com/products/hobnail-jug","desktop",1,1
"search","google","2024-05-14","https://www.hensandhollyhocks.com/products/hobnail-glasses-light-green-set-of-6","mobile",1,1
"direct",,"2024-05-14","https://www.hensandhollyhocks.com/products/green-coral-scallop-edge-dessert-side-plate","mobile",1,1
"search","google","2024-05-14","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1","mobile",1,1
"search","google","2024-05-14","https://www.hensandhollyhocks.com/products/pink-dog-bed","desktop",1,1
"direct",,"2024-05-14","https://www.hensandhollyhocks.com/pages/about-us","desktop",1,1
"direct",,"2024-05-14","https://www.hensandhollyhocks.com/","desktop",10,10
"search","google","2024-05-14","https://www.hensandhollyhocks.com/products/pink-ruffled-edge-tablecloth","mobile",1,1
"search","google","2024-05-14","https://www.hensandhollyhocks.com/","mobile",1,1
"direct","hensandhollyhocks","2024-05-15","https://www.hensandhollyhocks.com/collections/trays","desktop",1,1
"search","yahoo!","2024-05-15","https://www.hensandhollyhocks.com/products/sky-blue-gingham-tablecloth","mobile",1,1
"direct",,"2024-05-15","https://www.hensandhollyhocks.com/products/set-of-four-white-lace-dinner-plates","other",1,1
"direct",,"2024-05-15","https://www.hensandhollyhocks.com/","other",1,1
"search","google","2024-05-15","https://www.hensandhollyhocks.com/products/majorca-sea-blue-dinner-plate","desktop",1,1
"search","google","2024-05-15","https://www.hensandhollyhocks.com/products/hobnail-jug-silky-rose","mobile",1,1
"direct",,"2024-05-15","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2024-05-15","https://www.hensandhollyhocks.com/products/plum-pudding-mug","desktop",1,1
"direct","hensandhollyhocks","2024-05-15","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2024-05-15","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2024-05-16","https://www.hensandhollyhocks.com/products/champagne-coupe-glasses","desktop",1,1
"search","google","2024-05-16","https://www.hensandhollyhocks.com/products/sage-ceramic-pear-and-apple","mobile",1,1
"direct",,"2024-05-16","https://www.hensandhollyhocks.com/","mobile",2,2
"search","google","2024-05-16","https://www.hensandhollyhocks.com/products/raffia-water-glasses","mobile",1,1
"search","google","2024-05-16","https://www.hensandhollyhocks.com/products/sky-blue-gingham-tablecloth","mobile",1,1
"search","google","2024-05-16","https://www.hensandhollyhocks.com/collections/tablecloths","desktop",1,1
"search","google","2024-05-16","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2024-05-16","https://www.hensandhollyhocks.com/404","desktop",4,4
"direct",,"2024-05-17","https://www.hensandhollyhocks.com/products/lemon-napkin-rings-set-of-four","mobile",1,1
"search","google","2024-05-17","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",2,2
"direct",,"2024-05-17","https://www.hensandhollyhocks.com/collections/glassware?sort_by=created-descending","desktop",1,1
"search","google","2024-05-17","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four","desktop",1,1
"social","instagram","2024-05-17","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAabGjT36zEHfzxrguJYPYVNL5_ZrRqujY2mXvuVZdt_meUbTHQgEVqcy700_aem_AdKrwq7O8njNljTtO00GD-WIVWhlpf46P7Vmzdfx2NO5DTDlVK18qRa9K97r-v--FvGC-VtMlU-_GiUensd5tiZp","mobile",1,1
"direct",,"2024-05-17","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2024-05-17","https://www.hensandhollyhocks.com/products/sky-blue-gingham-tablecloth","mobile",1,2
"search","google","2024-05-17","https://www.hensandhollyhocks.com/products/rattan-placemats-red","desktop",1,1
"direct",,"2024-05-17","https://www.hensandhollyhocks.com/","desktop",2,2
"unknown","url-opener","2024-05-17","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2024-05-18","https://www.hensandhollyhocks.com/products/hobnail-glasses-light-green-set-of-6","desktop",1,1
"search","google","2024-05-18","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/products/lemon-napkin-rings-set-of-four","mobile",1,1
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/404","desktop",1,1
"search","google","2024-05-18","https://www.hensandhollyhocks.com/products/green-striped-tapered-planters-set-of-two","other",1,1
"unknown",,"2024-05-18","https://www.hensandhollyhocks.com/products/small-golden-peal-beaded-tree-set-of-two","mobile",1,1
"unknown",,"2024-05-18","https://www.hensandhollyhocks.com/products/swan-princess?_pos=77&_sid=5d74dca34&_ss=r","mobile",1,1
"search","google","2024-05-18","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1","mobile",1,1
"search","google","2024-05-18","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"social","instagram","2024-05-18","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaasUIj7iRYrPtJfwFWOh7lDp8HNV1KxQ87l-vPagq22RlScRPmOfl6zuTM_aem_AY1bugdd6HXmYvAH4JYVg8QRO9mIlqHIGLtWH24CzJ0qHFgw9oI-_grLatZKUwzMxxgIxB4WDYqZJxuE02_OMRdV","mobile",1,1
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/pages/contact-us","desktop",2,2
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/products/rosado-dinner-plate?utm_content=Facebook_UA&variant=40938545676448&utm_source=IGShopping&utm_medium=Social","mobile",1,1
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/pages/about-us","desktop",2,2
"direct","hensandhollyhocks","2024-05-18","https://www.hensandhollyhocks.com/collections/candleware","desktop",1,1
"social","instagram","2024-05-18","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZYAtzp4FxGC2i1P7q9VH6moe5u1dGa-0R5FEHEisQn5PjoM_kxy8nGAp4_aem_AY1nYJSSrDyg9My-gS9NIw6cRrjduWYCIOWQW9dE02427MVyvWOu9APOsi8VYSZReXQQ_wqScWZtYIKaddlELjXM","mobile",1,1
"direct",,"2024-05-18","https://www.hensandhollyhocks.com/","desktop",3,3
"search","google","2024-05-19","https://www.hensandhollyhocks.com/products/raffia-water-glasses","mobile",1,1
"search","google","2024-05-19","https://www.hensandhollyhocks.com/products/starter-plate-with-floral-design-1","other",1,1
"direct",,"2024-05-19","https://www.hensandhollyhocks.com/products/seville-sierra-starter-dessert-plate?utm_content=Facebook_UA&variant=40488567996576&utm_source=IGShopping&utm_medium=Social","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYl-OLDUF6Nm482PsbG3FwogCxlHkZ-wy-kLgdsLrMTKPcdlt6LXuYBm1k_aem_AXzyt4bE0PeFH1h8pMaRXCIjpETWe9dL03a5NNfR51GfiN2bZQSvRzPYXBMdrUCeZ69yuAvGmKxoDSt4zn9_HpCI","tablet",1,1
"direct",,"2024-05-19","https://www.hensandhollyhocks.com/collections/placemats","desktop",1,1
"search","google","2024-05-19","https://www.hensandhollyhocks.com/products/set-of-four-oiseaux-de-paradis-luncheon-plates","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZURBOfICPdG_A0jf8aILvDX6OK4U3DgI-UgGzb_uKkubTGLn6N8gM4slA_aem_AePqPjR8a9gVsNAwKXoF1Lv6qFAHI4X7L7Z5uPsYykk_8opBfVHz7thuVH5f5XdfAvU-g2evigV_fDNJczZaDv8i","tablet",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAabbitxSgGdHeCsv4Gy7ike9XmGfJnWS8fdc6X7hy4smmRcvn3__f9ehSwI_aem_AU68vTKUZQ7O9Y56Au00T9j1VTYGyj8U6fxqoab3-6AgNctJiFPYITKNcqsF_y7o5N_f9En7rx9U_JrsTJsrIqHQ","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZ82weqxBVpOcfEXOHUzdthDLG-TGdYEsUod0u9kZ6xJ6_Dk4AoEjYNh94_aem_AYHCmW0M76JjDReU3DT0lTV2_NVzWbc9Q7wMot5inqwUd_OWsTUAv4_2ngX8Efz948XqpERKFH7F7XqH2zWVB3zh","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYUZSeR_caTBygVlhRzC-ZkGeUZT06DPdqBY8raPhry3TvUhUdA-cocoHw_aem_AeOaWwlMk9pkKfsOOJv_qkE-FL1K5kzpxr8B6bDXTlm8rmoemtJJfIhMbUpvIlU990mVEwCNLMkatffRCjTFEqSg","mobile",1,1
"direct","hensandhollyhocks","2024-05-19","https://www.hensandhollyhocks.com/collections/christmascollection?page=5","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaa8sc4eJfRm1JHaUoPCkhaRPpJHmcwDaraxY4ZtOtryvo9Xs1YFAU_0pLE_aem_AU6HKIdH0s5N848Gv1s-efF7kftP7fWnR3kj0C9U23zfBowQ3GZNzKt3Btrc6ZIGvZTstRTTV5F7DPBMSUm9Z-yO","mobile",1,1
"search","google","2024-05-19","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1","mobile",1,1
"social","instagram","2024-05-19","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaY2udHnvbH9udQ0kP8yYS4_1DoozFpzs-vMG87IA2QpZj5rl7k4TKKSkJ0_aem_AYGj73aEnd9yIuD0SBN7mm8yyan4bXyMuhsneysjb52CLnu5HlznjZaIqmGY05WJIsluq16msuSgH5KgCKD9Koek","mobile",1,1
"direct",,"2024-05-20","https://www.hensandhollyhocks.com/products/swan-princess?_pos=77&_sid=5d74dca34&_ss=r","mobile",1,1
"search","google","2024-05-20","https://www.hensandhollyhocks.com/products/pink-dog-bed","desktop",1,1
"search","google","2024-05-20","https://www.hensandhollyhocks.com/products/red-scallop-edge-dinner-plate","mobile",1,1
"social","instagram","2024-05-20","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYXPPq8Z11bHRyyJ2MqaC0oUpvU63xz12hcC1nlzY-2K3ZsbY2dNvRD0PA_aem_AfuvzGd3Z-9L_Bgyw7XMYCeMmBfW8X0cK5cFemhV5kBXA7mugxlhz3KxOvrXBaKdCwSn10jFASE8NcpwvA4a01pB","mobile",1,1
"social","instagram","2024-05-20","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYgUHd8aqdqPCK80_dIcttFG3XOG9w5YDaqtKuwBxVvI0uUvBLmq2xiF2U_aem_AfsAuy1fJp6iQO5_yRP5wdnnok4y2mGsEK-zCgZkbiMC19_23ZdaONDxxM4a6HAGeKA5E6dyP5xC52ixNIr14OLU","mobile",1,1
"unknown",,"2024-05-20","https://www.hensandhollyhocks.com/products/pink-dog-bed","mobile",1,1
"direct",,"2024-05-20","https://www.hensandhollyhocks.com/products/owl-on-tree-jug","mobile",1,1
"search","google","2024-05-20","https://www.hensandhollyhocks.com/products/poodle-candle-holder","desktop",1,1
"direct",,"2024-05-20","https://www.hensandhollyhocks.com/collections/carafes","mobile",1,1
"search","google","2024-05-20","https://www.hensandhollyhocks.com/products/tortoise-blue-carafe","mobile",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/pink-dog-bed","desktop",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/","mobile",1,1
"unknown","ahrefs","2024-05-21","https://www.hensandhollyhocks.com/products/plum-pudding-mug","desktop",1,2
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/christmas-red-candles-set-of-four","desktop",1,1
"search","google","2024-05-21","https://www.hensandhollyhocks.com/","desktop",1,1
"social","instagram","2024-05-21","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAabhokIyo6XjTI1Cbva1vcQAd0IlM6wmQ96ZtLKbrx_Vda4s2zDsIzckjaM_aem_AdkY62quQOW74RCbj55T3SSyLOT9NQMkCiTRW0j3ATf8AnHPh6gd9Qff5WRG6MehJ10T3bRmFG3perldRAu9daD9","mobile",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/plum-pudding-mug","mobile",1,1
"search","google","2024-05-21","https://www.hensandhollyhocks.com/products/thermos-rattan-carafe","mobile",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/marine-garden-collection-1?_pos=2&_sid=8501aa684&_ss=r","desktop",1,1
"search","google","2024-05-21","https://www.hensandhollyhocks.com/products/lemon-napkin-rings-set-of-four","mobile",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/collections/vases","desktop",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/fuchsia-napkin-set-of-six?_pos=1&_sid=2b9a1d853&_ss=r","desktop",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/products/linen-placemat?_pos=2&_sid=ee688480f&_ss=r","desktop",1,1
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/","desktop",3,4
"direct",,"2024-05-21","https://www.hensandhollyhocks.com/collections/crockery?page=4","desktop",1,1
"social","pinterest","2024-05-21","https://www.hensandhollyhocks.com/products/green-coral-scallop-edge-dessert-side-plate","mobile",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/porcelain-thermos-carafe-floral?_pos=5&_sid=98966a5c3&_ss=r","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/dinner-plate-with-floral-design-1?pr_prod_strat=e5_desc&pr_rec_id=fc16cbea9&pr_rec_pid=7958750462112&pr_ref_pid=7958781427872&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/collections/placemats","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/tortoise-blue-carafe?pr_prod_strat=e5_desc&pr_rec_id=b38b64926&pr_rec_pid=6664360198304&pr_ref_pid=7090974228640&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-champagne?_pos=7&_sid=9c841d0a2&_ss=r","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-oranges?pr_prod_strat=e5_desc&pr_rec_id=cf5486040&pr_rec_pid=6933359558816&pr_ref_pid=6933360574624&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-9?pr_prod_strat=e5_desc&pr_rec_id=4fcb55aa5&pr_rec_pid=7095195041952&pr_ref_pid=7095190454432&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/racing-green-perle-glasses-set-of-two?_pos=4&_sid=14ca7922e&_ss=r","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/pink-roses-hydrangea-blue-irises-wastepaper-basket-1?_pos=4&_sid=50dd68008&_ss=r","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/love-gingham-cushion?pr_prod_strat=e5_desc&pr_rec_id=1ee61379f&pr_rec_pid=7959041245344&pr_ref_pid=10088535425184&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/pink-woven-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=a456ea5ea&pr_rec_pid=6728640954528&pr_ref_pid=6726847856800&pr_seq=uniform","desktop",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?_pos=7&_sid=7c2f212f5&_ss=r","desktop",1,1
"search","google","2024-05-22","https://www.hensandhollyhocks.com/collections/napkin-rings","mobile",1,1
"search","google","2024-05-22","https://www.hensandhollyhocks.com/products/porcelain-thermos-carafe-floral?variant=41226215063712&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqAc4mteRKSHuBzloP8YMFTjvu6ROqS-iH2WXlJf31FLoRfiLSe1t4","mobile",1,1
"direct",,"2024-05-22","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=687cab8d2&pr_rec_pid=7095170629792&pr_ref_pid=7095174168736&pr_seq=uniform","desktop",1,1
